source_GEOID,isolation_score,isolation_rank,county_name
36061,25.129315379378998,1,"New York County, New York"
36005,22.176308450134712,2,"Bronx County, New York"
36047,20.842282931468905,3,"Kings County, New York"
36081,15.73038621406046,4,"Queens County, New York"
06075,14.260788002964185,5,"San Francisco County, California"
35028,13.417727069299762,6,"Los Alamos County, New Mexico"
48261,12.97845769241683,7,"Kenedy County, Texas"
46102,12.703237312381606,8,"Oglala Lakota County, South Dakota"
48301,12.473068114964377,9,"Loving County, Texas"
34017,11.983916636761185,10,"Hudson County, New Jersey"
25025,11.728073583168147,11,"Suffolk County, Massachusetts"
13053,11.689892167684736,12,"Chattahoochee County, Georgia"
11001,11.331747480533592,13,"District of Columbia, District of Columbia"
13239,10.715952630678153,14,"Quitman County, Georgia"
16065,10.619170137270531,15,"Madison County, Idaho"
36085,10.51412626285145,16,"Richmond County, New York"
48105,10.331895415732276,17,"Crockett County, Texas"
48173,10.005371220277446,18,"Glasscock County, Texas"
46137,9.995602827495286,19,"Ziebach County, South Dakota"
42101,9.688798104499948,20,"Philadelphia County, Pennsylvania"
06003,9.685089467872682,21,"Alpine County, California"
35011,9.467426603489812,22,"De Baca County, New Mexico"
08097,9.45597061572074,23,"Pitkin County, Colorado"
46095,9.432108796126002,24,"Mellette County, South Dakota"
46121,9.251402254068203,25,"Todd County, South Dakota"
51013,9.225907077498185,26,"Arlington County, Virginia"
30103,9.223174634009144,27,"Treasure County, Montana"
38085,9.209377107876765,28,"Sioux County, North Dakota"
35033,9.20213536730055,29,"Mora County, New Mexico"
48247,8.918779474317432,30,"Jim Hogg County, Texas"
48319,8.918322050922484,31,"Mason County, Texas"
48377,8.827137892495747,32,"Presidio County, Texas"
13309,8.792640468768573,33,"Wheeler County, Georgia"
32015,8.617409907599352,34,"Lander County, Nevada"
46017,8.493032688024611,35,"Buffalo County, South Dakota"
04001,8.476878195938486,36,"Apache County, Arizona"
35021,8.468001389449869,37,"Harding County, New Mexico"
04012,8.438907947057363,38,"La Paz County, Arizona"
35003,8.43152989733751,39,"Catron County, New Mexico"
08053,8.344210288202577,40,"Hinsdale County, Colorado"
51610,8.088933696695046,41,"Falls Church city, Virginia"
48505,8.08530877725851,42,"Zapata County, Texas"
48311,8.083241248805129,43,"McMullen County, Texas"
48283,8.081497999487333,44,"La Salle County, Texas"
25019,8.067884195312919,45,"Nantucket County, Massachusetts"
46031,8.048570969300314,46,"Corson County, South Dakota"
48229,8.002369261043167,47,"Hudspeth County, Texas"
16025,7.9961883932982545,48,"Camas County, Idaho"
12086,7.916448397351144,49,"Miami-Dade County, Florida"
55078,7.915943439632323,50,"Menominee County, Wisconsin"
48243,7.903260447628804,51,"Jeff Davis County, Texas"
48109,7.838297422951217,52,"Culberson County, Texas"
06085,7.832604060674254,53,"Santa Clara County, California"
35031,7.808330573157032,54,"McKinley County, New Mexico"
13141,7.752469438783851,55,"Hancock County, Georgia"
46071,7.752384176821845,56,"Jackson County, South Dakota"
48421,7.730415018578563,57,"Sherman County, Texas"
36109,7.6881352517710635,58,"Tompkins County, New York"
48269,7.681843247191071,59,"King County, Texas"
48137,7.645490487914966,60,"Edwards County, Texas"
25007,7.597794681374247,61,"Dukes County, Massachusetts"
51510,7.597321792857091,62,"Alexandria city, Virginia"
48427,7.573950088725842,63,"Starr County, Texas"
34013,7.5737421046595514,64,"Essex County, New Jersey"
32017,7.543845015038013,65,"Lincoln County, Nevada"
49029,7.526790045208867,66,"Morgan County, Utah"
38079,7.502898054242906,67,"Rolette County, North Dakota"
51685,7.44848885632735,68,"Manassas Park city, Virginia"
01105,7.448208785149503,69,"Perry County, Alabama"
30003,7.435278849886558,70,"Big Horn County, Montana"
08111,7.429344746642031,71,"San Juan County, Colorado"
08033,7.355362172410711,72,"Dolores County, Colorado"
28055,7.344327880494705,73,"Issaquena County, Mississippi"
36119,7.3257770860525255,74,"Westchester County, New York"
08113,7.303291443155032,75,"San Miguel County, Colorado"
53031,7.29275625060626,76,"Jefferson County, Washington"
48131,7.2870932534997275,77,"Duval County, Texas"
06081,7.220874445782347,78,"San Mateo County, California"
22091,7.198591790942609,79,"St. Helena Parish, Louisiana"
13049,7.174359817572591,80,"Charlton County, Georgia"
08079,7.156074225823907,81,"Mineral County, Colorado"
49031,7.143307263300048,82,"Piute County, Utah"
51678,7.104771742827422,83,"Lexington city, Virginia"
53033,7.080369393762314,84,"King County, Washington"
48433,7.053505225218416,85,"Stonewall County, Texas"
13063,7.0394110610063425,86,"Clayton County, Georgia"
48033,6.965842745614066,87,"Borden County, Texas"
51107,6.954471940196134,88,"Loudoun County, Virginia"
39075,6.915304653857354,89,"Holmes County, Ohio"
16077,6.913540094677402,90,"Power County, Idaho"
26083,6.885330752768402,91,"Keweenaw County, Michigan"
48165,6.866218610914489,92,"Gaines County, Texas"
32011,6.851445221427094,93,"Eureka County, Nevada"
22023,6.80438419674595,94,"Cameron Parish, Louisiana"
16033,6.799711158862899,95,"Clark County, Idaho"
06041,6.7988863775997315,96,"Marin County, California"
06091,6.796044006165387,97,"Sierra County, California"
05077,6.79235782087424,98,"Lee County, Arkansas"
13271,6.790654803425693,99,"Telfair County, Georgia"
46041,6.76633545741311,100,"Dewey County, South Dakota"
21237,6.748548511642959,101,"Wolfe County, Kentucky"
48385,6.7260145934103335,102,"Real County, Texas"
37095,6.721360713346061,103,"Hyde County, North Carolina"
17013,6.71035651570674,104,"Calhoun County, Illinois"
12087,6.701952358791309,105,"Monroe County, Florida"
32009,6.673241403079546,106,"Esmeralda County, Nevada"
46007,6.667052092922683,107,"Bennett County, South Dakota"
48507,6.662821841413078,108,"Zavala County, Texas"
35053,6.659507705251111,109,"Socorro County, New Mexico"
48101,6.63746046602671,110,"Cottle County, Texas"
08019,6.634534953692054,111,"Clear Creek County, Colorado"
18087,6.6174484983171995,112,"LaGrange County, Indiana"
36059,6.60176473967559,113,"Nassau County, New York"
38005,6.599616005973585,114,"Benson County, North Dakota"
08051,6.598100400417856,115,"Gunnison County, Colorado"
48413,6.571153293743363,116,"Schleicher County, Texas"
30011,6.564854091826511,117,"Carter County, Montana"
48323,6.560415568105576,118,"Maverick County, Texas"
48111,6.5517784528483896,119,"Dallam County, Texas"
35019,6.5497571993143975,120,"Guadalupe County, New Mexico"
48127,6.5329567050965975,121,"Dimmit County, Texas"
28051,6.529711405289608,122,"Holmes County, Mississippi"
48431,6.514091577004458,123,"Sterling County, Texas"
01063,6.500277721512621,124,"Greene County, Alabama"
30079,6.49959647004387,125,"Prairie County, Montana"
48495,6.492939023899464,126,"Winkler County, Texas"
08037,6.491690129127792,127,"Eagle County, Colorado"
08117,6.469709497100754,128,"Summit County, Colorado"
35059,6.467847421604364,129,"Union County, New Mexico"
08035,6.4626985394051415,130,"Douglas County, Colorado"
30037,6.458624183833119,131,"Golden Valley County, Montana"
53055,6.451413812728181,132,"San Juan County, Washington"
48357,6.419007095328106,133,"Ochiltree County, Texas"
04023,6.401367409427647,134,"Santa Cruz County, Arizona"
47095,6.400007995314638,135,"Lake County, Tennessee"
06105,6.39934132524826,136,"Trinity County, California"
48263,6.396815242434363,137,"Kent County, Texas"
51735,6.391219467446671,138,"Poquoson city, Virginia"
49049,6.3841250486003815,139,"Utah County, Utah"
56039,6.38043425952058,140,"Teton County, Wyoming"
30051,6.373768638078502,141,"Liberty County, Montana"
48443,6.371236177965556,142,"Terrell County, Texas"
08093,6.346715630565086,143,"Park County, Colorado"
46075,6.331335000711564,144,"Jones County, South Dakota"
51091,6.330695774219104,145,"Highland County, Virginia"
53069,6.3256458561707225,146,"Wahkiakum County, Washington"
32029,6.32438869095847,147,"Storey County, Nevada"
06025,6.323672936192003,148,"Imperial County, California"
22035,6.309120145457845,149,"East Carroll Parish, Louisiana"
48215,6.307335486438798,150,"Hidalgo County, Texas"
06001,6.307207619533558,151,"Alameda County, California"
28021,6.2957072411487465,152,"Claiborne County, Mississippi"
08021,6.279650241824587,153,"Conejos County, Colorado"
30085,6.279626259855981,154,"Roosevelt County, Montana"
04011,6.276730249138771,155,"Greenlee County, Arizona"
51720,6.255210169174979,156,"Norton city, Virginia"
32007,6.232585248756124,157,"Elko County, Nevada"
48155,6.229225197739229,158,"Foard County, Texas"
49009,6.217740122037965,159,"Daggett County, Utah"
08065,6.197559496600485,160,"Lake County, Colorado"
30033,6.188061680706386,161,"Garfield County, Montana"
32027,6.175394907760824,162,"Pershing County, Nevada"
40025,6.166936633357499,163,"Cimarron County, Oklahoma"
22071,6.157714274089456,164,"Orleans Parish, Louisiana"
24510,6.1560487434862186,165,"Baltimore city, Maryland"
24031,6.148559562120158,166,"Montgomery County, Maryland"
38087,6.1473963085969165,167,"Slope County, North Dakota"
48327,6.146691474813827,168,"Menard County, Texas"
48087,6.125399565683772,169,"Collingsworth County, Texas"
31007,6.119069821005834,170,"Banner County, Nebraska"
53061,6.118243391712465,171,"Snohomish County, Washington"
32013,6.114779403017487,172,"Humboldt County, Nevada"
49037,6.110390695859708,173,"San Juan County, Utah"
17031,6.108782056403822,174,"Cook County, Illinois"
48501,6.1086974864771335,175,"Yoakum County, Texas"
32033,6.103531997267733,176,"White Pine County, Nevada"
22087,6.094060747378465,177,"St. Bernard Parish, Louisiana"
12051,6.093780049454083,178,"Hendry County, Florida"
49043,6.078720097974981,179,"Summit County, Utah"
06053,6.076696391492797,180,"Monterey County, California"
48103,6.050426437381879,181,"Crane County, Texas"
48489,6.048718817083376,182,"Willacy County, Texas"
30035,6.045224349951063,183,"Glacier County, Montana"
42053,6.015278235516681,184,"Forest County, Pennsylvania"
32021,6.002803310851331,185,"Mineral County, Nevada"
35039,6.001999703380638,186,"Rio Arriba County, New Mexico"
31091,5.998480087682522,187,"Hooker County, Nebraska"
27031,5.9951298715655685,188,"Cook County, Minnesota"
48163,5.989652264895623,189,"Frio County, Texas"
34003,5.987258623296975,190,"Bergen County, New Jersey"
48235,5.980875127002576,191,"Irion County, Texas"
28119,5.978003173483448,192,"Quitman County, Mississippi"
48383,5.970452379579999,193,"Reagan County, Texas"
36087,5.969569394296246,194,"Rockland County, New York"
51540,5.965488018008779,195,"Charlottesville city, Virginia"
08047,5.962800459782726,196,"Gilpin County, Colorado"
08013,5.961865648824838,197,"Boulder County, Colorado"
12119,5.958750268475657,198,"Sumter County, Florida"
53007,5.944526011352326,199,"Chelan County, Washington"
47007,5.94420927520389,200,"Bledsoe County, Tennessee"
16037,5.936618183417849,201,"Custer County, Idaho"
48295,5.9359968001010746,202,"Lipscomb County, Texas"
53073,5.934209937397153,203,"Whatcom County, Washington"
16085,5.933391227740334,204,"Valley County, Idaho"
38065,5.9272778575729745,205,"Oliver County, North Dakota"
08011,5.917924647668031,206,"Bent County, Colorado"
08057,5.914519279146374,207,"Jackson County, Colorado"
08091,5.909790899162847,208,"Ouray County, Colorado"
13191,5.898505246046604,209,"McIntosh County, Georgia"
13117,5.892462229622315,210,"Forsyth County, Georgia"
48045,5.891808600772548,211,"Briscoe County, Texas"
08023,5.88738970131845,212,"Costilla County, Colorado"
55079,5.883506520543287,213,"Milwaukee County, Wisconsin"
22021,5.870126753271922,214,"Caldwell Parish, Louisiana"
06107,5.863830366949248,215,"Tulare County, California"
51530,5.861696664610274,216,"Buena Vista city, Virginia"
31005,5.842052323986483,217,"Arthur County, Nebraska"
28053,5.84125462331299,218,"Humphreys County, Mississippi"
17097,5.840615862610731,219,"Lake County, Illinois"
51600,5.839354645575395,220,"Fairfax city, Virginia"
26089,5.829494181260194,221,"Leelanau County, Michigan"
20075,5.820237335990105,222,"Hamilton County, Kansas"
08109,5.813459209976808,223,"Saguache County, Colorado"
35006,5.81009862443156,224,"Cibola County, New Mexico"
48389,5.807367807995848,225,"Reeves County, Texas"
29203,5.804826296596057,226,"Shannon County, Missouri"
08025,5.803915223048282,227,"Crowley County, Colorado"
08039,5.799624599960423,228,"Elbert County, Colorado"
30005,5.797031915002236,229,"Blaine County, Montana"
48271,5.793656031803375,230,"Kinney County, Texas"
06071,5.793237530489202,231,"San Bernardino County, California"
51059,5.79023685960334,232,"Fairfax County, Virginia"
41021,5.78863108886367,233,"Gilliam County, Oregon"
24033,5.786094234422065,234,"Prince George's County, Maryland"
22027,5.78142112882806,235,"Claiborne Parish, Louisiana"
31009,5.777305230343251,236,"Blaine County, Nebraska"
32023,5.776134099857799,237,"Nye County, Nevada"
48479,5.771296680510719,238,"Webb County, Texas"
41049,5.769921293551354,239,"Morrow County, Oregon"
12043,5.766375180135179,240,"Glades County, Florida"
51683,5.761342055970872,241,"Manassas city, Virginia"
29510,5.746753051468196,242,"St. Louis city, Missouri"
45005,5.7454897095339765,243,"Allendale County, South Carolina"
08055,5.739363371279698,244,"Huerfano County, Colorado"
01087,5.734177307864494,245,"Macon County, Alabama"
08015,5.728906871949306,246,"Chaffee County, Colorado"
49051,5.726336506088364,247,"Wasatch County, Utah"
06083,5.722315786497856,248,"Santa Barbara County, California"
48095,5.721203437755876,249,"Concho County, Texas"
26097,5.708757904212813,250,"Mackinac County, Michigan"
48043,5.706469215086301,251,"Brewster County, Texas"
56035,5.704913590266622,252,"Sublette County, Wyoming"
28063,5.698515459832505,253,"Jefferson County, Mississippi"
04017,5.6963161554706945,254,"Navajo County, Arizona"
08014,5.691484979869535,255,"Broomfield County, Colorado"
46063,5.688949465850567,256,"Harding County, South Dakota"
08031,5.688054550056783,257,"Denver County, Colorado"
12011,5.6795372339060854,258,"Broward County, Florida"
48393,5.673188098230654,259,"Roberts County, Texas"
31171,5.672038829133492,260,"Thomas County, Nebraska"
41027,5.671507555734968,261,"Hood River County, Oregon"
08027,5.656741826630221,262,"Custer County, Colorado"
41057,5.643941007318298,263,"Tillamook County, Oregon"
56001,5.642809642890963,264,"Albany County, Wyoming"
48169,5.63779377496698,265,"Garza County, Texas"
34039,5.635941649942183,266,"Union County, New Jersey"
21075,5.626781859586732,267,"Fulton County, Kentucky"
28041,5.62092218137455,268,"Greene County, Mississippi"
51830,5.616624371220986,269,"Williamsburg city, Virginia"
41015,5.615576641674603,270,"Curry County, Oregon"
06037,5.608023224120218,271,"Los Angeles County, California"
28125,5.604948482153114,272,"Sharkey County, Mississippi"
51115,5.604059333581517,273,"Mathews County, Virginia"
48061,5.599059779631783,274,"Cameron County, Texas"
30059,5.597289051314668,275,"Meagher County, Montana"
16015,5.596455216012494,276,"Boise County, Idaho"
16023,5.596107962878557,277,"Butte County, Idaho"
31037,5.592781751912444,278,"Colfax County, Nebraska"
06039,5.579974588681584,279,"Madera County, California"
06051,5.578278391858896,280,"Mono County, California"
06059,5.577266187930492,281,"Orange County, California"
53001,5.574092141694125,282,"Adams County, Washington"
31173,5.573550988107414,283,"Thurston County, Nebraska"
20187,5.571502111081585,284,"Stanton County, Kansas"
51133,5.565594654734313,285,"Northumberland County, Virginia"
06069,5.564343958607951,286,"San Benito County, California"
30007,5.553318270082303,287,"Broadwater County, Montana"
54013,5.548033707936878,288,"Calhoun County, West Virginia"
16021,5.543310835875708,289,"Boundary County, Idaho"
13093,5.542116339527781,290,"Dooly County, Georgia"
53057,5.5375357141825505,291,"Skagit County, Washington"
16013,5.533588859242785,292,"Blaine County, Idaho"
13307,5.53318417833921,293,"Webster County, Georgia"
16051,5.53093190470653,294,"Jefferson County, Idaho"
49005,5.530195615349233,295,"Cache County, Utah"
48017,5.509900717587233,296,"Bailey County, Texas"
44001,5.5090233432039755,297,"Bristol County, Rhode Island"
51131,5.503487216458454,298,"Northampton County, Virginia"
29197,5.4993724152805425,299,"Schuyler County, Missouri"
08045,5.498615012506157,300,"Garfield County, Colorado"
48023,5.493036519155936,301,"Baylor County, Texas"
12021,5.4886274852116355,302,"Collier County, Florida"
37177,5.486820760985653,303,"Tyrrell County, North Carolina"
09190,5.483556222108741,304,"Western Connecticut Planning Region, Connecticut"
48435,5.482326472204978,305,"Sutton County, Texas"
35051,5.48046750735799,306,"Sierra County, New Mexico"
06111,5.480175612831667,307,"Ventura County, California"
35057,5.470086185172313,308,"Torrance County, New Mexico"
28009,5.4673938540681,309,"Benton County, Mississippi"
29103,5.460058553178219,310,"Knox County, Missouri"
26003,5.457114910470358,311,"Alger County, Michigan"
20203,5.454922300948558,312,"Wichita County, Kansas"
54047,5.4533460876960955,313,"McDowell County, West Virginia"
48071,5.45114633614312,314,"Chambers County, Texas"
13281,5.450279937674364,315,"Towns County, Georgia"
49033,5.442977644173722,316,"Rich County, Utah"
34031,5.442185721235057,317,"Passaic County, New Jersey"
30107,5.439911295068559,318,"Wheatland County, Montana"
06015,5.43837395135026,319,"Del Norte County, California"
49045,5.437850056635845,320,"Tooele County, Utah"
08119,5.434749071092557,321,"Teller County, Colorado"
48047,5.430066088861911,322,"Brooks County, Texas"
51045,5.424869787903699,323,"Craig County, Virginia"
19167,5.418291309865362,324,"Sioux County, Iowa"
53023,5.418117752127442,325,"Garfield County, Washington"
28143,5.41336550245801,326,"Tunica County, Mississippi"
13259,5.408566886439815,327,"Stewart County, Georgia"
01085,5.404317504222744,328,"Lowndes County, Alabama"
48291,5.394054018579934,329,"Liberty County, Texas"
26131,5.391764797031778,330,"Ontonagon County, Michigan"
48157,5.391021541523187,331,"Fort Bend County, Texas"
06013,5.390043187819887,332,"Contra Costa County, California"
22107,5.386201773087845,333,"Tensas Parish, Louisiana"
41069,5.370693430597886,334,"Wheeler County, Oregon"
48211,5.366083445953521,335,"Hemphill County, Texas"
30069,5.364043455635634,336,"Petroleum County, Montana"
51103,5.355894173866558,337,"Lancaster County, Virginia"
20067,5.348544168778935,338,"Grant County, Kansas"
36103,5.346503438861379,339,"Suffolk County, New York"
48317,5.341580346415005,340,"Martin County, Texas"
48195,5.338855995919306,341,"Hansford County, Texas"
24027,5.336665737452907,342,"Howard County, Maryland"
12027,5.333276932772194,343,"DeSoto County, Florida"
46085,5.33050812208471,344,"Lyman County, South Dakota"
17069,5.330137036855395,345,"Hardin County, Illinois"
30045,5.319365384932991,346,"Judith Basin County, Montana"
30077,5.3180205975154005,347,"Powell County, Montana"
21129,5.31204746269457,348,"Lee County, Kentucky"
16059,5.309331158697484,349,"Lemhi County, Idaho"
19101,5.305603014619149,350,"Jefferson County, Iowa"
06065,5.303113842068261,351,"Riverside County, California"
55089,5.302791063799517,352,"Ozaukee County, Wisconsin"
41055,5.300229284236151,353,"Sherman County, Oregon"
53009,5.296663561924204,354,"Clallam County, Washington"
53059,5.293170875848289,355,"Skamania County, Washington"
12029,5.289583193860244,356,"Dixie County, Florida"
51750,5.2861486904757085,357,"Radford city, Virginia"
46061,5.276877060831986,358,"Hanson County, South Dakota"
35055,5.2750172293151945,359,"Taos County, New Mexico"
30075,5.273691141322619,360,"Powder River County, Montana"
49055,5.257808427336156,361,"Wayne County, Utah"
22059,5.2563290305146,362,"LaSalle Parish, Louisiana"
48007,5.25541438991329,363,"Aransas County, Texas"
34023,5.2417658707974155,364,"Middlesex County, New Jersey"
46049,5.240387444527755,365,"Faulk County, South Dakota"
35049,5.237703779597207,366,"Santa Fe County, New Mexico"
12103,5.23701465921619,367,"Pinellas County, Florida"
49023,5.2345125664942,368,"Juab County, Utah"
37189,5.233621477865762,369,"Watauga County, North Carolina"
53049,5.2280009696809815,370,"Pacific County, Washington"
24017,5.2271677339241895,371,"Charles County, Maryland"
16081,5.22038736361583,372,"Teton County, Idaho"
13125,5.219071103043064,373,"Glascock County, Georgia"
25001,5.216861185083789,374,"Barnstable County, Massachusetts"
48461,5.216011974167754,375,"Upton County, Texas"
38091,5.208424652539375,376,"Steele County, North Dakota"
06031,5.203988676636057,377,"Kings County, California"
54075,5.2035893170868555,378,"Pocahontas County, West Virginia"
30031,5.197996648184448,379,"Gallatin County, Montana"
06019,5.193764231353117,380,"Fresno County, California"
48359,5.191679358289998,381,"Oldham County, Texas"
51680,5.187499023349362,382,"Lynchburg city, Virginia"
51153,5.182112016104583,383,"Prince William County, Virginia"
25017,5.1799945167995105,384,"Middlesex County, Massachusetts"
31103,5.1775702120865414,385,"Keya Paha County, Nebraska"
20175,5.167762862748866,386,"Seward County, Kansas"
13193,5.163519714314292,387,"Macon County, Georgia"
48417,5.157666052163681,388,"Shackelford County, Texas"
21159,5.147880864133147,389,"Martin County, Kentucky"
51157,5.147696179153909,390,"Rappahannock County, Virginia"
22125,5.143859869162501,391,"West Feliciana Parish, Louisiana"
09120,5.14261880466311,392,"Greater Bridgeport Planning Region, Connecticut"
25021,5.131003885504905,393,"Norfolk County, Massachusetts"
40059,5.12980200310819,394,"Harper County, Oklahoma"
22123,5.121873291113537,395,"West Carroll Parish, Louisiana"
41063,5.121344880383298,396,"Wallowa County, Oregon"
08107,5.120543258741964,397,"Routt County, Colorado"
17151,5.119610566912608,398,"Pope County, Illinois"
30061,5.117331061844955,399,"Mineral County, Montana"
47157,5.111184470618376,400,"Shelby County, Tennessee"
49011,5.107462467200312,401,"Davis County, Utah"
08059,5.104010618843283,402,"Jefferson County, Colorado"
30025,5.103636565570895,403,"Fallon County, Montana"
13121,5.102691852209108,404,"Fulton County, Georgia"
20105,5.100400300672176,405,"Lincoln County, Kansas"
38075,5.099993254639842,406,"Renville County, North Dakota"
26095,5.093102214476028,407,"Luce County, Michigan"
08001,5.090232396225211,408,"Adams County, Colorado"
35047,5.086879581381493,409,"San Miguel County, New Mexico"
41051,5.085906703407818,410,"Multnomah County, Oregon"
26001,5.082939084130176,411,"Alcona County, Michigan"
13065,5.080921649405224,412,"Clinch County, Georgia"
28083,5.078799937310965,413,"Leflore County, Mississippi"
13265,5.076290653985234,414,"Taliaferro County, Georgia"
05079,5.076283617547067,415,"Lincoln County, Arkansas"
28005,5.072773869295847,416,"Amite County, Mississippi"
49001,5.069279295756218,417,"Beaver County, Utah"
53047,5.067866936810468,418,"Okanogan County, Washington"
51097,5.059983968825492,419,"King and Queen County, Virginia"
28157,5.059124955303631,420,"Wilkinson County, Mississippi"
28135,5.058217724446287,421,"Tallahatchie County, Mississippi"
08049,5.057511888629166,422,"Grand County, Colorado"
30089,5.052565695055014,423,"Sanders County, Montana"
06077,5.047397105232555,424,"San Joaquin County, California"
53077,5.0451625751508775,425,"Yakima County, Washington"
06023,5.044672547643416,426,"Humboldt County, California"
06073,5.043240011995069,427,"San Diego County, California"
54017,5.0423738351016,428,"Doddridge County, West Virginia"
37073,5.042092793381676,429,"Gates County, North Carolina"
39035,5.041939280393318,430,"Cuyahoga County, Ohio"
12099,5.0316889313399935,431,"Palm Beach County, Florida"
06087,5.028356423140223,432,"Santa Cruz County, California"
55029,5.025100474889139,433,"Door County, Wisconsin"
31117,5.016026092657104,434,"McPherson County, Nebraska"
13263,5.013374425347642,435,"Talbot County, Georgia"
28027,5.012576015033494,436,"Coahoma County, Mississippi"
30055,5.009782557537829,437,"McCone County, Montana"
28129,5.009076808929786,438,"Smith County, Mississippi"
17003,5.007341201328038,439,"Alexander County, Illinois"
06049,5.00418017209672,440,"Modoc County, California"
49021,5.003831965713382,441,"Iron County, Utah"
54007,5.003598203888693,442,"Braxton County, West Virginia"
22075,5.003048155784732,443,"Plaquemines Parish, Louisiana"
31183,5.001217520795913,444,"Wheeler County, Nebraska"
01119,4.998681143471247,445,"Sumter County, Alabama"
26141,4.99538331479964,446,"Presque Isle County, Michigan"
27087,4.995156554999656,447,"Mahnomen County, Minnesota"
48141,4.99392952498473,448,"El Paso County, Texas"
20055,4.993343149824987,449,"Finney County, Kansas"
37173,4.990732747105836,450,"Swain County, North Carolina"
04027,4.987142579151392,451,"Yuma County, Arizona"
12109,4.986051597629215,452,"St. Johns County, Florida"
48341,4.985938492098263,453,"Moore County, Texas"
16007,4.9807301700780515,454,"Bear Lake County, Idaho"
53045,4.979060861834274,455,"Mason County, Washington"
31075,4.976102896005736,456,"Grant County, Nebraska"
30057,4.972530045686318,457,"Madison County, Montana"
20081,4.971633678854575,458,"Haskell County, Kansas"
06047,4.97116220057748,459,"Merced County, California"
22065,4.970637110221952,460,"Madison Parish, Louisiana"
08005,4.967912326895646,461,"Arapahoe County, Colorado"
08007,4.96728052910834,462,"Archuleta County, Colorado"
48465,4.966046643586177,463,"Val Verde County, Texas"
40139,4.960184085866404,464,"Texas County, Oklahoma"
51730,4.959562221379778,465,"Petersburg city, Virginia"
53029,4.959494878885724,466,"Island County, Washington"
29223,4.958880467219273,467,"Wayne County, Missouri"
37053,4.953802559047736,468,"Currituck County, North Carolina"
31085,4.949723744313577,469,"Hayes County, Nebraska"
48299,4.948321546237883,470,"Llano County, Texas"
20171,4.945710509604824,471,"Scott County, Kansas"
54101,4.945451025669889,472,"Webster County, West Virginia"
13101,4.943273541335073,473,"Echols County, Georgia"
47187,4.9431739348019494,474,"Williamson County, Tennessee"
53021,4.942074765580817,475,"Franklin County, Washington"
51021,4.936148173319242,476,"Bland County, Virginia"
48257,4.931615007324276,477,"Kaufman County, Texas"
17153,4.923355221402636,478,"Pulaski County, Illinois"
49019,4.912973170970008,479,"Grand County, Utah"
48205,4.9106705606046095,480,"Hartley County, Texas"
53027,4.909479923376158,481,"Grays Harbor County, Washington"
06043,4.909379233006918,482,"Mariposa County, California"
48241,4.909061820109798,483,"Jasper County, Texas"
53019,4.908750645711271,484,"Ferry County, Washington"
35045,4.908444856053417,485,"San Juan County, New Mexico"
06055,4.908408616041581,486,"Napa County, California"
30053,4.904293337700633,487,"Lincoln County, Montana"
50013,4.903059284213422,488,"Grand Isle County, Vermont"
35007,4.902973608056233,489,"Colfax County, New Mexico"
48345,4.902856070049781,490,"Motley County, Texas"
28151,4.902413130987696,491,"Washington County, Mississippi"
49035,4.899075667130478,492,"Salt Lake County, Utah"
12017,4.89407514806871,493,"Citrus County, Florida"
35029,4.892037138442539,494,"Luna County, New Mexico"
48425,4.891554957958277,495,"Somervell County, Texas"
40057,4.89049592537129,496,"Harmon County, Oklahoma"
48351,4.887220210221181,497,"Newton County, Texas"
53075,4.886253018227711,498,"Whitman County, Washington"
20007,4.870719069917888,499,"Barber County, Kansas"
29085,4.868371176538019,500,"Hickory County, Missouri"
30065,4.867759324861676,501,"Musselshell County, Montana"
22101,4.86652672832154,502,"St. Mary Parish, Louisiana"
12037,4.862415024243438,503,"Franklin County, Florida"
46055,4.859059337356823,504,"Haakon County, South Dakota"
51580,4.855058634827911,505,"Covington city, Virginia"
48449,4.853312580755903,506,"Titus County, Texas"
49053,4.8492249292241425,507,"Washington County, Utah"
48003,4.842417225071574,508,"Andrews County, Texas"
06033,4.841048813124176,509,"Lake County, California"
04005,4.84029315709724,510,"Coconino County, Arizona"
06027,4.840076813892149,511,"Inyo County, California"
28105,4.83688945475983,512,"Oktibbeha County, Mississippi"
51199,4.835681785268171,513,"York County, Virginia"
30039,4.835590908472946,514,"Granite County, Montana"
48197,4.83118220731783,515,"Hardeman County, Texas"
21147,4.830703160168367,516,"McCreary County, Kentucky"
48115,4.829005252396889,517,"Dawson County, Texas"
46023,4.827536876465594,518,"Charles Mix County, South Dakota"
44005,4.827287640774563,519,"Newport County, Rhode Island"
51001,4.826560994535568,520,"Accomack County, Virginia"
51760,4.826358325192018,521,"Richmond city, Virginia"
48371,4.825967989624748,522,"Pecos County, Texas"
22051,4.824760805531056,523,"Jefferson Parish, Louisiana"
29169,4.8232172076413145,524,"Pulaski County, Missouri"
35023,4.820594839238823,525,"Hidalgo County, New Mexico"
26061,4.817638921054873,526,"Houghton County, Michigan"
30063,4.81555554649982,527,"Missoula County, Montana"
13089,4.814735528055391,528,"DeKalb County, Georgia"
48453,4.81392592291244,529,"Travis County, Texas"
56045,4.812703442010273,530,"Weston County, Wyoming"
13037,4.811665928511805,531,"Calhoun County, Georgia"
16003,4.811083641504954,532,"Adams County, Idaho"
51630,4.80733335962361,533,"Fredericksburg city, Virginia"
49013,4.807033259145909,534,"Duchesne County, Utah"
